system:index,Presence,layer,path,.geo
000000000000000002be,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.02909715891595,46.29040070053333]}"
000000000000000002bf,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10009496588891,46.13243258661395]}"
000000000000000002c0,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.32981893396033,45.90676640050116]}"
000000000000000002c1,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.21229932569678,45.78681212306242]}"
000000000000000002c2,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.45209640304792,46.217891258303254]}"
000000000000000002c3,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.44365978385481,46.1183106135777]}"
000000000000000002c4,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.76188353053396,45.99572100741636]}"
000000000000000002c5,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.28139755562094,46.28238769594029]}"
000000000000000002c6,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.19329909610803,45.933552220529215]}"
000000000000000002c7,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.37948886059468,45.92779106196816]}"
000000000000000002c8,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.5186395680685,46.46591537709802]}"
000000000000000002c9,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.37942643317992,45.669644783782076]}"
000000000000000002ca,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.142068484105,46.295341384500546]}"
000000000000000002cb,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.50986405719532,46.397722344687665]}"
000000000000000002cc,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.94469975327736,45.725191805604844]}"
000000000000000002cd,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.51740885617772,46.28687355160005]}"
000000000000000002ce,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.8890011220188,46.23214700437111]}"
000000000000000002cf,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.90331483640036,46.320597732867256]}"
000000000000000002d0,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.25132983721758,45.60170592013177]}"
000000000000000002d1,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.1886081217998,45.80888913237803]}"
000000000000000002d2,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.81644509102395,46.10835344092535]}"
000000000000000002d3,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.01348138702679,46.21545658912805]}"
000000000000000002d4,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.1099139064086,45.89427199934941]}"
000000000000000002d5,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.64539843371482,45.73279011379993]}"
000000000000000002d6,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.16347216916154,45.73843979483463]}"
000000000000000002d7,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.07892315408714,46.4720466410465]}"
000000000000000002d8,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.56750685651322,46.018729968852135]}"
000000000000000002d9,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.83332478626545,45.759593770232186]}"
000000000000000002da,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.18086712237103,45.80733736521143]}"
000000000000000002db,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.13522822308904,46.19167174410899]}"
000000000000000002dc,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.51783247077786,45.98933111560677]}"
000000000000000002dd,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.58211041246324,45.92186045756707]}"
000000000000000002de,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.63720260597857,46.41163028087336]}"
000000000000000002df,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.2311568640518,46.14094946962604]}"
000000000000000002e0,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.29362441070951,45.823385669902784]}"
000000000000000002e1,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.89690264908548,45.87948562025618]}"
000000000000000002e2,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.86277714872347,45.96114959694899]}"
000000000000000002e3,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.55371039785385,46.149127460958056]}"
000000000000000002e4,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.95601695175101,46.053582302685875]}"
000000000000000002e5,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.4522926034943,45.71971602951121]}"
000000000000000002e6,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.66299404647171,46.264542373524385]}"
000000000000000002e7,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.3852054281452,46.37806216814302]}"
000000000000000002e8,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.38899566404062,45.81698685989108]}"
000000000000000002e9,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.42063298601482,45.79160565669487]}"
000000000000000002ea,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.33271289054403,45.8492439969117]}"
000000000000000002eb,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.72642029985592,45.90227608574035]}"
000000000000000002ec,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.35231955787602,46.519821449733115]}"
000000000000000002ed,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.63565975701407,46.07901701509473]}"
000000000000000002ee,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.28328375536658,46.20218630439301]}"
000000000000000002ef,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.08289621312578,46.160908405941264]}"
000000000000000002f0,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.92227939318066,46.5072467847624]}"
000000000000000002f1,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.70985028034131,46.161809144354045]}"
000000000000000002f2,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.78455360028968,46.095613789215655]}"
000000000000000002f3,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.51425627173295,46.48062149237227]}"
000000000000000002f4,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.880426270693,46.34910476590195]}"
000000000000000002f5,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.84460185282961,46.27381284461451]}"
000000000000000002f6,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.11019482977495,46.15555302557606]}"
000000000000000002f7,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.57843165409413,45.905085319404016]}"
000000000000000002f8,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.34319623712067,45.687873588888564]}"
000000000000000002f9,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.44141685602492,46.066313036193456]}"
000000000000000002fa,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.21350774208224,46.060872932908254]}"
000000000000000002fb,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.22301008642715,46.36356563061826]}"
000000000000000002fc,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.16942506906788,45.65068914520388]}"
000000000000000002fd,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.2204683988267,45.885982530491056]}"
000000000000000002fe,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.47862805431592,45.82720266040453]}"
000000000000000002ff,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.83542302510742,46.45812086845659]}"
00000000000000000300,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.28780082473371,46.17769246230643]}"
00000000000000000301,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.60653736803403,46.329065565767756]}"
00000000000000000302,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.97964572823322,46.299586448703415]}"
00000000000000000303,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.50957867472788,45.79503470540497]}"
00000000000000000304,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.02362584192336,46.37094098376067]}"
00000000000000000305,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.72266573676893,46.10842924564326]}"
00000000000000000306,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.6749667328002,45.86386984836702]}"
00000000000000000307,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.39355286531725,45.63717806901193]}"
00000000000000000308,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.95111194059221,45.90115685137593]}"
00000000000000000309,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.86869683716823,46.30502655198863]}"
0000000000000000030a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.3120003661508,46.31912177041857]}"
0000000000000000030b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.31525996902083,46.12968578036503]}"
0000000000000000030c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.59832370389356,45.71118131009492]}"
0000000000000000030d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.3207312860134,45.644611390468036]}"
0000000000000000030e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.07132484589206,46.21277666939494]}"
0000000000000000030f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.086418902958,45.89521732877274]}"
00000000000000000310,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.45164603384153,46.16375777151441]}"
00000000000000000311,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.29010172087729,45.78073436832657]}"
00000000000000000312,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.7147552915001,46.00808609463757]}"
00000000000000000313,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.89611338819904,46.12302834249224]}"
00000000000000000314,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.81854286627326,45.8390549510046]}"
00000000000000000315,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.23351572850906,46.35627500039588]}"
00000000000000000316,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.03080945372047,45.878513536226535]}"
00000000000000000317,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.13934843246238,45.81643393136046]}"
00000000000000000318,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.93227223864142,46.21996028119205]}"
00000000000000000319,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.4044196945845,45.94212707185498]}"
0000000000000000031a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.11034643921077,46.48471494713934]}"
0000000000000000031b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.24571582899128,46.32636335052938]}"
0000000000000000031c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.33632922149837,46.17700576074421]}"
0000000000000000031d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.02581526054061,45.83328933334249]}"
0000000000000000031e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.1842783346769,46.006810791736285]}"
0000000000000000031f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.11881427211127,46.32929743902253]}"
00000000000000000320,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.01499748138497,46.31979063557658]}"
00000000000000000321,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.85002212195636,46.308353041374495]}"
00000000000000000322,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.23864815382157,46.10304265157069]}"
00000000000000000323,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.24151535579895,45.757640683970784]}"
00000000000000000324,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.62757540680417,46.03262898683573]}"
00000000000000000325,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.38841598090366,46.06269670523911]}"
00000000000000000326,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.29173375186285,45.86408388521758]}"
00000000000000000327,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.4390446142645,46.02644867277565]}"
00000000000000000328,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.01419038409426,46.427433335006775]}"
00000000000000000329,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.16501055902498,46.071329524878585]}"
0000000000000000032a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.8239250012448,45.804719872893045]}"
0000000000000000032b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.78768142788239,45.92716678782069]}"
0000000000000000032c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.39040919907457,46.15749273453432]}"
0000000000000000032d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.77850260016017,46.378998579364236]}"
0000000000000000032e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10734992330288,46.11012816314461]}"
0000000000000000032f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.63852695899146,46.28034096855675]}"
00000000000000000330,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.32437883067514,46.10701571060932]}"
00000000000000000331,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.85481319424203,46.10823304519691]}"
00000000000000000332,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.86025775662829,46.109053519790734]}"
00000000000000000333,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.63433986310226,45.72338141057715]}"
00000000000000000334,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.16501055902498,45.98729330642535]}"
00000000000000000335,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10318066381788,46.099890067125905]}"
00000000000000000336,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.72202362621721,46.14985429442977]}"
00000000000000000337,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.1374131826052,46.11915338367679]}"
00000000000000000338,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.84486493979178,46.019488016031225]}"
00000000000000000339,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.74197364433034,45.948606145685645]}"
0000000000000000033a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.33001513440668,46.34475714237483]}"
0000000000000000033b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.46946906075216,46.51615160956613]}"
0000000000000000033c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.78691446250119,46.293432889249665]}"
0000000000000000033d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.95063035767846,45.91211286266424]}"
0000000000000000033e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.5893653698772,46.26343651646314]}"
