system:index,Presence,layer,path,.geo
0000000000000000043b,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.33929006459785,46.719896854900185]}"
0000000000000000043c,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.2922396280361,47.12405639708136]}"
0000000000000000043d,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.42704271198282,46.75850375182092]}"
0000000000000000043e,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.00732782757304,46.782212792122095]}"
0000000000000000043f,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.08887140853739,46.577441953545744]}"
00000000000000000440,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.90777839655483,46.683234126038755]}"
00000000000000000441,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.96997839714936,47.00261723899182]}"
00000000000000000442,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.43827318978224,46.76095625740031]}"
00000000000000000443,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-120.93801755855247,46.889472008861674]}"
00000000000000000444,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.79094103075244,46.70368356346985]}"
00000000000000000445,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.64919066736446,46.994867321360914]}"
00000000000000000446,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.19157988085564,46.68876341134502]}"
00000000000000000447,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.37040121264775,46.763988446116656]}"
00000000000000000448,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.77186053734475,46.63621736453121]}"
00000000000000000449,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.95696674027543,47.36068751268457]}"
0000000000000000044a,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.53351958828385,46.55289906134758]}"
0000000000000000044b,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.58937874718038,46.78481244803625]}"
0000000000000000044c,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.30263379259172,46.76236087423215]}"
0000000000000000044d,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.19193461118566,46.71956242232117]}"
0000000000000000044e,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.71877493930349,46.71142010379758]}"
0000000000000000044f,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.90312309505504,47.045032208212184]}"
00000000000000000450,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.58878568674027,46.60570373602249]}"
00000000000000000451,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.19516300034837,47.05535502715091]}"
00000000000000000452,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.54054467019726,46.76533509463479]}"
00000000000000000453,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.18509435016973,46.62828016465609]}"
00000000000000000454,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.96609897923288,47.20963100539804]}"
00000000000000000455,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.31601109575203,47.05854774350518]}"
00000000000000000456,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.15853348294854,47.02220161081854]}"
00000000000000000457,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.68306645806749,46.67988088204657]}"
00000000000000000458,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.01472993532174,46.80440127896404]}"
00000000000000000459,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.14996109296958,46.69112227580229]}"
0000000000000000045a,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.35135393070166,46.91024250156862]}"
0000000000000000045b,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.36152068110351,46.708303192161225]}"
0000000000000000045c,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.91090422639331,46.8326318477334]}"
0000000000000000045d,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.85177208732357,47.20912712697899]}"
0000000000000000045e,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.76429344285707,47.157187517908454]}"
0000000000000000045f,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.06568854216052,46.78042023349861]}"
00000000000000000460,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.98855947123907,46.87879246183868]}"
00000000000000000461,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.30025709173022,46.75427206492119]}"
00000000000000000462,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.08331090952373,46.77757086792545]}"
00000000000000000463,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.17851471476902,47.07794483308767]}"
00000000000000000464,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10005483397943,47.10187236934046]}"
00000000000000000465,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.21142534189028,46.74994673689936]}"
00000000000000000466,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.02389092663974,46.841933532530895]}"
00000000000000000467,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.94222049309164,47.2410899633301]}"
00000000000000000468,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.7852645951114,47.26397406993638]}"
00000000000000000469,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.9714677369012,47.29510751349154]}"
0000000000000000046a,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.6862457971186,46.99739117255718]}"
0000000000000000046b,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.35909493013042,46.94382399160213]}"
0000000000000000046c,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.46087637302219,46.56360090387585]}"
0000000000000000046d,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.4652195374482,46.63845583326004]}"
0000000000000000046e,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.58132115157677,46.624949216169156]}"
0000000000000000046f,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.50851740867718,46.69173763174767]}"
00000000000000000470,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.79366108239505,47.15107854946524]}"
00000000000000000471,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.86973334636687,47.007290376895824]}"
00000000000000000472,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.62638036772185,46.80219848304363]}"
00000000000000000473,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.0619651927809,47.13866441213244]}"
00000000000000000474,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.90544182760283,46.91088461212032]}"
00000000000000000475,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.34462760855885,46.69464050653346]}"
00000000000000000476,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.29434432373333,47.04852368433703]}"
00000000000000000477,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.11343213713977,46.72198817329425]}"
00000000000000000478,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.63551906353459,47.04710569020204]}"
00000000000000000479,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.22668192434834,47.014960030707755]}"
0000000000000000047a,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.40037282858218,46.79938033117785]}"
0000000000000000047b,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.66850995447483,46.67329033068956]}"
0000000000000000047c,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.11618094114293,46.758155941938746]}"
0000000000000000047d,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.65434784952907,46.6695134720973]}"
0000000000000000047e,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.58678554812148,46.98549429094658]}"
0000000000000000047f,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.16537374396455,46.76836282425009]}"
00000000000000000480,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.7882254382109,46.98180215527433]}"
00000000000000000481,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.59758994997398,47.14981216476606]}"
00000000000000000482,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.34441556946247,46.83061187495619]}"
00000000000000000483,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.21948939434917,46.780973162029234]}"
00000000000000000484,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.50498580064284,46.55197156832847]}"
00000000000000000485,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.83810940169579,47.2596710374198]}"
00000000000000000486,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.83788644664313,47.300850835648376]}"
00000000000000000487,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.19074602895866,46.95367414582919]}"
0000000000000000048a,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.92405411539991,47.00679541667889]}"
0000000000000000048b,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.94639421167768,46.85103009867992]}"
0000000000000000048c,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.35437274211485,46.85733526756949]}"
0000000000000000048d,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-120.86199434469229,46.79325352633042]}"
0000000000000000048e,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.76420426083598,46.97941207710968]}"
0000000000000000048f,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.30900830934392,46.63134802618085]}"
00000000000000000490,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.07897220419873,46.65314857123114]}"
00000000000000000491,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.51865294537166,46.639592904028675]}"
00000000000000000492,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.40322465550216,46.6663430512483]}"
00000000000000000493,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.58833731528811,46.88595823723155]}"
00000000000000000495,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.54186456410909,47.16693511281129]}"
00000000000000000496,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.65974090045691,46.72039627421817]}"
00000000000000000497,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.12765420815344,46.84789535063935]}"
00000000000000000498,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.18850556247557,46.80443249267141]}"
00000000000000000499,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.4084259650847,46.81082238448099]}"
0000000000000000049a,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.13876182887759,47.00528824052283]}"
0000000000000000049b,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.5194085312039,46.87169803206264]}"
0000000000000000049c,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.58288383469973,47.007424149927424]}"
0000000000000000049d,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.89055734828642,46.83870514336819]}"
0000000000000000049e,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.28625105532134,46.855560545350215]}"
0000000000000000049f,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.45610067579395,46.828565147572654]}"
000000000000000004a0,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.62264117969224,46.78068332046076]}"
000000000000000004a1,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.4536793839219,46.79859998849351]}"
000000000000000004a2,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.641561145462,47.207236468132336]}"
000000000000000004a3,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.18110791382792,47.010929003355436]}"
000000000000000004a4,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.09227816174221,47.04659735268195]}"
000000000000000004a5,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.57414399663499,47.188530539213126]}"
000000000000000004a6,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.96191188334366,46.633613249516]}"
000000000000000004a7,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.22189284981698,47.098354138609295]}"
000000000000000004a8,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.77739874085314,47.23968534649826]}"
000000000000000004a9,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.82872299397829,47.021751241612144]}"
000000000000000004aa,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.68545007937685,46.53388991355674]}"
000000000000000004ab,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.8565299481476,46.58342606715947]}"
000000000000000004ac,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.76230022468619,46.61280262489957]}"
000000000000000004ad,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.63718031047333,46.724208805618865]}"
000000000000000004ae,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.11548778272542,46.83731836294057]}"
000000000000000004af,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.72519604482045,46.96549076362082]}"
000000000000000004b0,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.90727005903476,46.58181633167917]}"
000000000000000004b1,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.55088086643916,46.91525899025376]}"
000000000000000004b2,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.68157711831563,47.02058295713614]}"
000000000000000004b3,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.19159771725984,46.775439417621904]}"
000000000000000004b4,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.09362234891354,46.68141035370789]}"
000000000000000004b6,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.66946619985447,47.08984617379931]}"
000000000000000004b7,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.30903706170443,46.786145719251216]}"
000000000000000004b8,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-120.97957638037062,46.91355561365133]}"
000000000000000004b9,0,mt_rainier_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/mt_rainier_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.76929655423903,46.988901044151405]}"
