system:index,Presence,layer,path,.geo
000000000000000004f2,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76395654893126,48.9888257030261]}"
000000000000000004f3,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78116867899752,48.985802432511875]}"
000000000000000004f4,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7808565419238,48.98698855339208]}"
000000000000000004f5,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78227007695776,48.98531639049705]}"
000000000000000004f6,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77545211144704,48.98346140445881]}"
000000000000000004f7,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7768790237841,48.98178478246271]}"
000000000000000004f8,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77509092426168,48.98179370066482]}"
000000000000000004f9,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76888831469634,48.981445890782645]}"
000000000000000004fa,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76465216869556,48.97907810812327]}"
000000000000000004fb,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76785380325194,48.978373570156826]}"
000000000000000004fc,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77024834051765,48.98013045597188]}"
000000000000000004fd,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77567506649966,48.985548263751824]}"
000000000000000004fe,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77326715193081,48.98755931832692]}"
000000000000000004ff,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77221480408221,48.98955253649781]}"
00000000000000000500,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7704133272566,48.982984280646086]}"
00000000000000000501,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76699765584969,48.975684732221595]}"
00000000000000000502,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76860293222892,48.97638035198593]}"
00000000000000000503,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76918707446693,48.97701800343658]}"
00000000000000000504,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7653656248641,48.977316763207156]}"
00000000000000000505,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76359982084695,48.97731230410611]}"
00000000000000000506,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75890884653874,48.97543056346156]}"
00000000000000000507,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75568937557816,48.972839825749496]}"
00000000000000000508,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7527998780955,48.97283090754739]}"
00000000000000000509,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.74779230761247,48.973316949562225]}"
00000000000000000512,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.69081837345259,48.98545016352865]}"
00000000000000000513,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.69467995496488,48.984986417019094]}"
00000000000000000549,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73196249887275,48.904169669526425]}"
0000000000000000054a,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73122228809787,48.90298800774727]}"
0000000000000000054b,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73736692934952,48.90294341673673]}"
0000000000000000054d,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73592218060821,48.90744710880071]}"
0000000000000000054e,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73738476575373,48.9079465281187]}"
0000000000000000054f,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73916394707406,48.90889185754203]}"
00000000000000000550,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.74035898615638,48.912071196593146]}"
00000000000000000551,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.74239233623675,48.91194634176364]}"
00000000000000000552,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75639391354457,48.9034160814484]}"
00000000000000000553,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75568937557814,48.90226117427555]}"
00000000000000000554,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76060330493905,48.90270262527985]}"
00000000000000000555,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76291311928476,48.89897035769811]}"
00000000000000000556,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7668505055149,48.90177959136178]}"
00000000000000000557,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.769695411987,48.904125078515904]}"
00000000000000000558,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77146121600416,48.90629666072893]}"
00000000000000000559,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77465839145951,48.90666676611635]}"
0000000000000000055a,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76821944953832,48.90605586927204]}"
0000000000000000055c,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76100908313491,48.907879641602904]}"
0000000000000000055d,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75972040293044,48.910073519321195]}"
0000000000000000055e,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75638053624142,48.90723753105121]}"
0000000000000000055f,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75781190767957,48.901601227319645]}"
00000000000000000560,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75965351641464,48.8955903590996]}"
00000000000000000562,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76530319744937,48.89280788004225]}"
00000000000000000563,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76109380605493,48.89045793378708]}"
00000000000000000564,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75744180229218,48.8885984886478]}"
00000000000000000565,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77081018725036,48.88617273767472]}"
00000000000000000566,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76754166617822,48.88290421660255]}"
00000000000000000567,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76591409429368,48.88397885995642]}"
00000000000000000568,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76546818418832,48.88020646046522]}"
00000000000000000569,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76519617902406,48.87873049801652]}"
0000000000000000056a,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77117583353676,48.88073263438952]}"
0000000000000000056b,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7743908453963,48.879323558456626]}"
0000000000000000056c,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77545211144704,48.87818202858695]}"
0000000000000000056d,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77681659636937,48.878895484755496]}"
0000000000000000056e,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7785957776897,48.87994783260411]}"
0000000000000000056f,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78005836283523,48.88044279282104]}"
00000000000000000573,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76930301109432,48.877432899609964]}"
00000000000000000574,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76712696978024,48.87745519511524]}"
00000000000000000575,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76301121950789,48.87624677872975]}"
00000000000000000576,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76464325049345,48.87206860104268]}"
00000000000000000579,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.75890884653874,48.87295596215231]}"
0000000000000000057b,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73376397569834,48.86799744178089]}"
0000000000000000057d,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73446405456373,48.87248329744065]}"
0000000000000000057e,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73339387031093,48.874124246628305]}"
0000000000000000057f,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.72921569262384,48.87079775724244]}"
00000000000000000580,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73089677372097,48.87011997388232]}"
00000000000000000581,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73162806629375,48.871801054979464]}"
00000000000000000583,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73160577078848,48.85784406868219]}"
00000000000000000584,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.72551909785052,48.85662673409459]}"
00000000000000000585,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.72298186935112,48.85809377834117]}"
00000000000000000586,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.72082366444126,48.854575547610004]}"
00000000000000000587,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.71939675210413,48.853344835719255]}"
00000000000000000588,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.71311387871982,48.85635918803139]}"
00000000000000000589,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.70951092506867,48.85672483431776]}"
0000000000000000058a,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.70857451384745,48.85548074512385]}"
00000000000000000590,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.68808048540579,48.85310404426236]}"
00000000000000000591,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.70446768177725,48.84575544572629]}"
00000000000000000592,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.71997643524108,48.842937293860516]}"
00000000000000000593,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73136943843264,48.85096813485777]}"
00000000000000000594,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73322442447088,48.85071842519878]}"
00000000000000000595,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73519088803548,48.85262692044965]}"
00000000000000000598,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73802241720439,48.85321998088977]}"
00000000000000000599,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.73956972526994,48.85214533753588]}"
0000000000000000059a,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.74450149103502,48.852399506295924]}"
0000000000000000059b,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7291042150975,48.8561763648882]}"
0000000000000000059c,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.72547450683997,48.85849955653704]}"
000000000000000005a3,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76545480688517,48.852435179104354]}"
000000000000000005a4,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77076113713878,48.8521810103443]}"
000000000000000005a5,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77553237526597,48.85076301620931]}"
000000000000000005a6,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77724467007049,48.85000942813128]}"
000000000000000005a7,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77852889117392,48.85111974429359]}"
000000000000000005a8,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78331350660423,48.85283649819916]}"
000000000000000005a9,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77904168779502,48.85200264630217]}"
000000000000000005ab,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77724021096944,48.86065330234585]}"
000000000000000005ad,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78662661868695,48.86275799804308]}"
000000000000000005af,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7818598396608,48.86482702093188]}"
000000000000000005b0,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77777530309584,48.862673275123065]}"
000000000000000005b1,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77515781077746,48.863284171967386]}"
000000000000000005b2,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76861185043101,48.86583923687102]}"
000000000000000005b3,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.7664804001275,48.865687627435186]}"
000000000000000005b4,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76503119228511,48.86516591261194]}"
000000000000000005b5,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76159768447394,48.86253058388935]}"
000000000000000005b8,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76644026821799,48.86315039893578]}"
000000000000000005b9,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77299960586762,48.86244140186828]}"
000000000000000005ba,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77220588588011,48.86141580862599]}"
000000000000000005bb,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77327607013294,48.859221930907694]}"
000000000000000005bc,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78870010067679,48.861839423226066]}"
000000000000000005bd,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78372820300221,48.86172348659868]}"
000000000000000005be,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78329567020002,48.86492958025611]}"
000000000000000005c0,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77759247995266,48.85406275098886]}"
000000000000000005c1,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76586950328313,48.85690765746096]}"
000000000000000005c3,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76976675760386,48.85794662800642]}"
000000000000000005c4,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77437746809312,48.85735356756629]}"
000000000000000005c6,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.77362833911614,48.848912489272124]}"
000000000000000005c8,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.76858509582469,48.84908639421322]}"
000000000000000005cb,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78083870551957,48.84839077444887]}"
000000000000000005cc,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.78857970494835,48.8462816196506]}"
000000000000000005cd,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.83735781137199,48.840725579738006]}"
000000000000000005ce,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.83581050330648,48.841028798609635]}"
000000000000000005cf,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.83840124101849,48.83707357597523]}"
000000000000000005d0,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.83867770528383,48.83533898566544]}"
000000000000000005d1,1,ncasc2_selected,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Northern Cascades/ncasc2_selected.shp,"{""type"":""Point"",""coordinates"":[-120.84480451013125,48.83304254862291]}"
