system:index,Presence,.geo
00000000000000000b46,0,"{""type"":""Point"",""coordinates"":[-120.20255572630239,48.27294824260274]}"
00000000000000000b47,0,"{""type"":""Point"",""coordinates"":[-120.86095537414687,48.20323019763212]}"
00000000000000000b48,0,"{""type"":""Point"",""coordinates"":[-121.4654757039625,48.14498541967201]}"
00000000000000000b49,0,"{""type"":""Point"",""coordinates"":[-120.79339553408607,48.2461802589789]}"
00000000000000000b4a,0,"{""type"":""Point"",""coordinates"":[-121.66904704435544,47.86228733108564]}"
00000000000000000b4b,0,"{""type"":""Point"",""coordinates"":[-121.51950217232606,48.29520361596049]}"
00000000000000000b4c,0,"{""type"":""Point"",""coordinates"":[-120.85432469088036,48.29312567486958]}"
00000000000000000b4d,0,"{""type"":""Point"",""coordinates"":[-121.33084206585578,47.94493231001021]}"
00000000000000000b4e,0,"{""type"":""Point"",""coordinates"":[-120.57210372610672,47.85291875977235]}"
00000000000000000b4f,0,"{""type"":""Point"",""coordinates"":[-121.60878675271918,48.26946122557894]}"
00000000000000000b50,0,"{""type"":""Point"",""coordinates"":[-121.02904118835647,48.11502026059286]}"
00000000000000000b51,0,"{""type"":""Point"",""coordinates"":[-121.7225473387947,48.18027028630792]}"
00000000000000000b52,0,"{""type"":""Point"",""coordinates"":[-119.94788754693799,48.04027234963393]}"
00000000000000000b54,0,"{""type"":""Point"",""coordinates"":[-120.22148461027426,47.9552685062521]}"
00000000000000000b55,0,"{""type"":""Point"",""coordinates"":[-121.35420775537588,47.939068592124926]}"
00000000000000000b56,0,"{""type"":""Point"",""coordinates"":[-121.1306819377687,48.06487321014579]}"
00000000000000000b57,0,"{""type"":""Point"",""coordinates"":[-120.2607336177467,47.92246289980189]}"
00000000000000000b58,0,"{""type"":""Point"",""coordinates"":[-121.27844316937677,48.164971110593555]}"
00000000000000000b59,0,"{""type"":""Point"",""coordinates"":[-121.1945630194604,47.81671085921837]}"
00000000000000000b5a,0,"{""type"":""Point"",""coordinates"":[-121.29808105041613,48.2091608020332]}"
00000000000000000b5b,0,"{""type"":""Point"",""coordinates"":[-120.33974888841375,48.03026166776895]}"
00000000000000000b5c,0,"{""type"":""Point"",""coordinates"":[-121.0942287866568,48.03335628390005]}"
00000000000000000b5d,0,"{""type"":""Point"",""coordinates"":[-121.44670288852748,48.16526987036412]}"
00000000000000000b5e,0,"{""type"":""Point"",""coordinates"":[-121.58307111694398,48.17039337747455]}"
00000000000000000b5f,0,"{""type"":""Point"",""coordinates"":[-120.43045146294192,48.11423991790849]}"
00000000000000000b60,0,"{""type"":""Point"",""coordinates"":[-120.11498344071376,48.1984322048986]}"
00000000000000000b61,0,"{""type"":""Point"",""coordinates"":[-120.28419740748994,48.072944183052535]}"
00000000000000000b62,0,"{""type"":""Point"",""coordinates"":[-121.10582690849682,48.1230511015901]}"
00000000000000000b63,0,"{""type"":""Point"",""coordinates"":[-120.87258025059316,48.11122556559636]}"
00000000000000000b64,0,"{""type"":""Point"",""coordinates"":[-121.04529015259523,48.0908296373779]}"
00000000000000000b65,0,"{""type"":""Point"",""coordinates"":[-119.96374856938509,47.92010849444567]}"
00000000000000000b66,0,"{""type"":""Point"",""coordinates"":[-120.7616690300908,48.28828309112554]}"
00000000000000000b67,0,"{""type"":""Point"",""coordinates"":[-121.53981783672555,48.07795175353555]}"
00000000000000000b68,0,"{""type"":""Point"",""coordinates"":[-121.26101700245988,47.9185834818854]}"
00000000000000000b69,0,"{""type"":""Point"",""coordinates"":[-120.5974983066061,48.095369002250315]}"
00000000000000000b6a,0,"{""type"":""Point"",""coordinates"":[-120.79658825044035,48.02602552176818]}"
00000000000000000b6b,0,"{""type"":""Point"",""coordinates"":[-121.13684441542458,47.87354210214454]}"
00000000000000000b6c,0,"{""type"":""Point"",""coordinates"":[-120.01579073777984,48.157956944636474]}"
00000000000000000b6d,0,"{""type"":""Point"",""coordinates"":[-120.5826227454918,47.82395243932917]}"
00000000000000000b6e,0,"{""type"":""Point"",""coordinates"":[-120.57670997749493,47.807516192846165]}"
00000000000000000b6f,0,"{""type"":""Point"",""coordinates"":[-121.52843821083714,48.29412451350556]}"
00000000000000000b70,0,"{""type"":""Point"",""coordinates"":[-121.42469722482873,48.13303948794982]}"
00000000000000000b71,0,"{""type"":""Point"",""coordinates"":[-121.17498310673471,48.05092514205061]}"
00000000000000000b72,0,"{""type"":""Point"",""coordinates"":[-120.647966412329,47.85888503698186]}"
00000000000000000b73,0,"{""type"":""Point"",""coordinates"":[-121.81976465996193,48.22853559611042]}"
00000000000000000b75,0,"{""type"":""Point"",""coordinates"":[-120.98906088831127,47.78314274648803]}"
00000000000000000b76,0,"{""type"":""Point"",""coordinates"":[-121.10784242217298,47.87112972847462]}"
00000000000000000b77,0,"{""type"":""Point"",""coordinates"":[-120.20018348454198,48.04419635856097]}"
00000000000000000b78,0,"{""type"":""Point"",""coordinates"":[-121.18583655869877,48.088983569541774]}"
00000000000000000b7a,0,"{""type"":""Point"",""coordinates"":[-121.7657158960931,48.277313702534066]}"
00000000000000000b7b,0,"{""type"":""Point"",""coordinates"":[-121.70166090946039,48.086575654972926]}"
00000000000000000b7c,0,"{""type"":""Point"",""coordinates"":[-120.58334066076138,48.10783218969469]}"
00000000000000000b7d,0,"{""type"":""Point"",""coordinates"":[-120.93203344493874,48.14019634514061]}"
00000000000000000b7e,0,"{""type"":""Point"",""coordinates"":[-120.36538426037004,48.059919148875416]}"
00000000000000000b7f,0,"{""type"":""Point"",""coordinates"":[-120.7844773319792,47.9296554298011]}"
00000000000000000b80,0,"{""type"":""Point"",""coordinates"":[-120.91639537754432,48.04904340140606]}"
00000000000000000b81,0,"{""type"":""Point"",""coordinates"":[-121.7851887903935,48.3030471747135]}"
00000000000000000b82,0,"{""type"":""Point"",""coordinates"":[-120.21964746064025,48.10106327429557]}"
00000000000000000b83,0,"{""type"":""Point"",""coordinates"":[-120.77886778285396,47.79294830970456]}"
00000000000000000b84,0,"{""type"":""Point"",""coordinates"":[-120.07293411777977,47.88064545012268]}"
00000000000000000b85,0,"{""type"":""Point"",""coordinates"":[-120.7415852389461,47.94706821941481]}"
00000000000000000b86,0,"{""type"":""Point"",""coordinates"":[-121.09983833578201,47.881077982924865]}"
00000000000000000b87,0,"{""type"":""Point"",""coordinates"":[-120.30348301954609,48.167280924939234]}"
00000000000000000b88,0,"{""type"":""Point"",""coordinates"":[-120.82532269762876,47.87435811763732]}"
00000000000000000b89,0,"{""type"":""Point"",""coordinates"":[-120.79835851355855,47.8434788428422]}"
00000000000000000b8a,0,"{""type"":""Point"",""coordinates"":[-120.68245309987637,47.9239477804527]}"
00000000000000000b8b,0,"{""type"":""Point"",""coordinates"":[-120.384072352885,48.09204251286444]}"
00000000000000000b8c,0,"{""type"":""Point"",""coordinates"":[-120.55074017295964,48.10023834060067]}"
00000000000000000b8d,0,"{""type"":""Point"",""coordinates"":[-120.37767800197436,47.9438888803637]}"
00000000000000000b8e,0,"{""type"":""Point"",""coordinates"":[-121.25418565964603,48.044660105070534]}"
00000000000000000b8f,0,"{""type"":""Point"",""coordinates"":[-121.35508173918232,47.78277710020165]}"
00000000000000000b90,0,"{""type"":""Point"",""coordinates"":[-121.67853601139717,48.14263993251789]}"
00000000000000000b91,0,"{""type"":""Point"",""coordinates"":[-120.06026581168693,48.11546617069819]}"
00000000000000000b92,0,"{""type"":""Point"",""coordinates"":[-121.20928697113888,47.819707375126285]}"
00000000000000000b93,0,"{""type"":""Point"",""coordinates"":[-120.27601049795581,48.27339415270809]}"
00000000000000000b94,0,"{""type"":""Point"",""coordinates"":[-120.3185369447025,48.2931435112738]}"
00000000000000000b95,0,"{""type"":""Point"",""coordinates"":[-120.44438169463287,48.23754743933942]}"
00000000000000000b96,0,"{""type"":""Point"",""coordinates"":[-121.67616376963676,48.07804985375872]}"
00000000000000000b97,0,"{""type"":""Point"",""coordinates"":[-120.96616786350293,47.88720924687334]}"
00000000000000000b98,0,"{""type"":""Point"",""coordinates"":[-121.83831897944532,48.21979575804566]}"
00000000000000000b99,0,"{""type"":""Point"",""coordinates"":[-120.49843045850167,48.220250586353124]}"
00000000000000000b9a,0,"{""type"":""Point"",""coordinates"":[-120.41471529532429,48.29188158567567]}"
00000000000000000b9b,0,"{""type"":""Point"",""coordinates"":[-121.03355379862255,47.97749266590247]}"
00000000000000000b9c,0,"{""type"":""Point"",""coordinates"":[-120.2894279330256,47.896444045155036]}"
00000000000000000b9d,0,"{""type"":""Point"",""coordinates"":[-120.78524875646143,47.952749114156894]}"
00000000000000000b9e,0,"{""type"":""Point"",""coordinates"":[-120.33413933928854,48.17756807106953]}"
00000000000000000b9f,0,"{""type"":""Point"",""coordinates"":[-121.77423277910519,47.9556698253469]}"
00000000000000000ba0,0,"{""type"":""Point"",""coordinates"":[-121.38372700434967,47.96985868489897]}"
00000000000000000ba1,0,"{""type"":""Point"",""coordinates"":[-119.92521747718227,47.97361770708702]}"
00000000000000000ba2,0,"{""type"":""Point"",""coordinates"":[-120.26058646741193,48.23126456595514]}"
00000000000000000ba3,0,"{""type"":""Point"",""coordinates"":[-121.58164866370792,48.18765009855138]}"
00000000000000000ba4,0,"{""type"":""Point"",""coordinates"":[-120.73868682326136,48.21728528415258]}"
00000000000000000ba5,0,"{""type"":""Point"",""coordinates"":[-121.85844736160057,48.202846714941515]}"
00000000000000000ba6,0,"{""type"":""Point"",""coordinates"":[-120.51670831371977,47.80966102045287]}"
00000000000000000ba7,0,"{""type"":""Point"",""coordinates"":[-120.02892724948335,48.13573724408716]}"
00000000000000000ba8,0,"{""type"":""Point"",""coordinates"":[-120.29470750867294,47.86947986108485]}"
00000000000000000ba9,0,"{""type"":""Point"",""coordinates"":[-121.44399621418808,48.10966488022765]}"
00000000000000000bab,0,"{""type"":""Point"",""coordinates"":[-120.04447167575562,48.001348856538414]}"
00000000000000000bac,0,"{""type"":""Point"",""coordinates"":[-121.82002328782302,48.26496645171708]}"
00000000000000000bad,0,"{""type"":""Point"",""coordinates"":[-121.4304360878845,48.21160438941048]}"
00000000000000000bae,0,"{""type"":""Point"",""coordinates"":[-120.57990715295024,47.82302048720901]}"
00000000000000000baf,0,"{""type"":""Point"",""coordinates"":[-120.78639028633111,48.11080641009734]}"
00000000000000000bb3,0,"{""type"":""Point"",""coordinates"":[-120.34309767330491,48.00880893260082]}"
00000000000000000bb4,0,"{""type"":""Point"",""coordinates"":[-120.58474973669428,47.848192112655695]}"
00000000000000000bb6,0,"{""type"":""Point"",""coordinates"":[-119.98401072457197,48.11856524593034]}"
00000000000000000bb7,0,"{""type"":""Point"",""coordinates"":[-121.27873301094525,47.91065074111132]}"
00000000000000000bb8,0,"{""type"":""Point"",""coordinates"":[-121.37550888110815,47.85206707147114]}"
00000000000000000bb9,0,"{""type"":""Point"",""coordinates"":[-120.3800324073306,47.98938954751307]}"
00000000000000000bba,0,"{""type"":""Point"",""coordinates"":[-121.31830753279456,47.831983280326426]}"
00000000000000000bbb,0,"{""type"":""Point"",""coordinates"":[-121.10456498289868,48.11582735788352]}"
00000000000000000bbc,0,"{""type"":""Point"",""coordinates"":[-120.34409205283984,48.05788579879504]}"
00000000000000000bbd,0,"{""type"":""Point"",""coordinates"":[-120.16425204825329,48.122284136208904]}"
00000000000000000bbe,0,"{""type"":""Point"",""coordinates"":[-121.73003862856449,47.903404701899476]}"
00000000000000000bbf,0,"{""type"":""Point"",""coordinates"":[-120.55679117308918,48.06881505547704]}"
00000000000000000bc0,0,"{""type"":""Point"",""coordinates"":[-121.33829322371612,48.23674034204877]}"
00000000000000000bc1,0,"{""type"":""Point"",""coordinates"":[-120.35015197117144,48.26700871999956]}"
00000000000000000bc2,0,"{""type"":""Point"",""coordinates"":[-121.40406942335548,47.8147443956538]}"
00000000000000000bc3,0,"{""type"":""Point"",""coordinates"":[-120.4838001479453,47.918650368401195]}"
00000000000000000bc4,0,"{""type"":""Point"",""coordinates"":[-121.63470750714286,48.236909787888784]}"
00000000000000000bc6,0,"{""type"":""Point"",""coordinates"":[-121.59694338032124,47.91547548845114]}"
00000000000000000bc7,0,"{""type"":""Point"",""coordinates"":[-121.44451792901133,47.79660031346732]}"
00000000000000000bc8,0,"{""type"":""Point"",""coordinates"":[-121.07872895139504,47.94285882802036]}"
00000000000000000bc9,0,"{""type"":""Point"",""coordinates"":[-120.50811116688871,48.25688210150717]}"
00000000000000000bca,0,"{""type"":""Point"",""coordinates"":[-121.60159868182103,47.973729184613376]}"
00000000000000000bcb,0,"{""type"":""Point"",""coordinates"":[-120.72852007285951,47.7730027506925]}"
00000000000000000bcc,0,"{""type"":""Point"",""coordinates"":[-120.84278453735404,48.11167147570171]}"
00000000000000000bcd,0,"{""type"":""Point"",""coordinates"":[-120.32951525149609,48.263548457582075]}"
00000000000000000bcf,0,"{""type"":""Point"",""coordinates"":[-121.3499314774656,47.851875330125836]}"
00000000000000000bd0,0,"{""type"":""Point"",""coordinates"":[-120.11429228005046,47.888101067084044]}"
00000000000000000bd1,0,"{""type"":""Point"",""coordinates"":[-121.67607012851464,48.26343698005574]}"
00000000000000000bd2,0,"{""type"":""Point"",""coordinates"":[-120.15728693240781,48.043193060823945]}"
00000000000000000bd3,0,"{""type"":""Point"",""coordinates"":[-120.49650412684657,48.26872993300618]}"
00000000000000000bd4,0,"{""type"":""Point"",""coordinates"":[-120.6054845565928,48.0242507995489]}"
00000000000000000bd5,0,"{""type"":""Point"",""coordinates"":[-121.1629613702946,48.175472293574416]}"
00000000000000000bd6,0,"{""type"":""Point"",""coordinates"":[-120.76549493879467,47.92702010107851]}"
00000000000000000bd7,0,"{""type"":""Point"",""coordinates"":[-120.60640759051086,48.14595750370166]}"
00000000000000000bd8,0,"{""type"":""Point"",""coordinates"":[-120.16920610952367,48.246581578073716]}"
00000000000000000bd9,0,"{""type"":""Point"",""coordinates"":[-121.2779883410693,47.7849174687073]}"
00000000000000000bdb,0,"{""type"":""Point"",""coordinates"":[-121.14640472808318,48.270277241071724]}"
00000000000000000bdc,0,"{""type"":""Point"",""coordinates"":[-120.54365912048681,47.86087825515276]}"
00000000000000000bdd,0,"{""type"":""Point"",""coordinates"":[-121.33165808134859,47.77054578601204]}"
00000000000000000bde,0,"{""type"":""Point"",""coordinates"":[-120.81375133039506,47.7816132748267]}"
00000000000000000be0,0,"{""type"":""Point"",""coordinates"":[-121.33675929295373,48.01436497251341]}"
00000000000000000be1,0,"{""type"":""Point"",""coordinates"":[-121.66072190268868,47.88718695136809]}"
00000000000000000be2,0,"{""type"":""Point"",""coordinates"":[-120.83798208551947,48.111015987846855]}"
00000000000000000be3,0,"{""type"":""Point"",""coordinates"":[-121.63200975100554,48.24990360835853]}"
00000000000000000be4,0,"{""type"":""Point"",""coordinates"":[-121.19044726918806,48.27371966708498]}"
00000000000000000be5,0,"{""type"":""Point"",""coordinates"":[-120.79517917450745,48.040571109404524]}"
00000000000000000be6,0,"{""type"":""Point"",""coordinates"":[-121.34623042359125,47.942956928243525]}"
00000000000000000be7,0,"{""type"":""Point"",""coordinates"":[-121.81753065033418,48.09490525574076]}"
00000000000000000be8,0,"{""type"":""Point"",""coordinates"":[-120.97307947013574,48.04608255830657]}"
00000000000000000be9,0,"{""type"":""Point"",""coordinates"":[-120.56057694988357,48.19764740311321]}"
00000000000000000bea,0,"{""type"":""Point"",""coordinates"":[-120.25369269718333,47.99527110180256]}"
00000000000000000beb,0,"{""type"":""Point"",""coordinates"":[-120.9008598694741,48.19768753502269]}"
00000000000000000bec,0,"{""type"":""Point"",""coordinates"":[-121.10048936453586,48.17186933992323]}"
00000000000000000bed,0,"{""type"":""Point"",""coordinates"":[-121.68905948988332,47.935095533086304]}"
00000000000000000bee,0,"{""type"":""Point"",""coordinates"":[-121.68436405647405,48.04833440433857]}"
00000000000000000bef,0,"{""type"":""Point"",""coordinates"":[-121.21099480684232,48.070643286908954]}"
00000000000000000bf0,0,"{""type"":""Point"",""coordinates"":[-120.39015010762085,47.810102471457164]}"
00000000000000000bf2,0,"{""type"":""Point"",""coordinates"":[-121.07632995502827,47.79415672609005]}"
00000000000000000bf3,0,"{""type"":""Point"",""coordinates"":[-120.61798787594668,48.2165450733777]}"
00000000000000000bf4,0,"{""type"":""Point"",""coordinates"":[-120.63699702373751,48.010922546500154]}"
00000000000000000bf5,0,"{""type"":""Point"",""coordinates"":[-120.4910551053593,47.9568291916208]}"
00000000000000000bf6,0,"{""type"":""Point"",""coordinates"":[-120.16341819635629,48.278094045218424]}"
00000000000000000bf7,0,"{""type"":""Point"",""coordinates"":[-121.12505901134033,47.96895794648617]}"
00000000000000000bf8,0,"{""type"":""Point"",""coordinates"":[-120.76786272145404,48.2968980743608]}"
00000000000000000bf9,0,"{""type"":""Point"",""coordinates"":[-120.53507981006,48.02031787241976]}"
00000000000000000bfb,0,"{""type"":""Point"",""coordinates"":[-121.10092189733801,48.02380488944356]}"
00000000000000000bfc,0,"{""type"":""Point"",""coordinates"":[-121.6162468287816,48.056967223978035]}"
00000000000000000bfd,0,"{""type"":""Point"",""coordinates"":[-121.48130551270224,48.143424734303295]}"
00000000000000000bfe,0,"{""type"":""Point"",""coordinates"":[-121.00971544439084,48.058808832713105]}"
00000000000000000bff,0,"{""type"":""Point"",""coordinates"":[-120.82318232912309,47.80404701222659]}"
00000000000000000c00,0,"{""type"":""Point"",""coordinates"":[-120.26689609540256,47.9108915325682]}"
00000000000000000c01,0,"{""type"":""Point"",""coordinates"":[-120.58029063564084,48.10470635985622]}"
00000000000000000c02,0,"{""type"":""Point"",""coordinates"":[-121.0950626385538,47.875401547283815]}"
00000000000000000c03,0,"{""type"":""Point"",""coordinates"":[-121.26313953456133,48.22862477813149]}"
00000000000000000c04,0,"{""type"":""Point"",""coordinates"":[-121.70610217410959,47.885117928479275]}"
00000000000000000c05,0,"{""type"":""Point"",""coordinates"":[-121.23646519205961,48.08213439032368]}"
00000000000000000c06,0,"{""type"":""Point"",""coordinates"":[-121.1466588968432,47.9327009958206]}"
00000000000000000c07,0,"{""type"":""Point"",""coordinates"":[-120.33541910129084,47.8663138993369]}"
00000000000000000c08,0,"{""type"":""Point"",""coordinates"":[-120.18480850410971,47.94235940870237]}"
00000000000000000c09,0,"{""type"":""Point"",""coordinates"":[-121.86276823052137,48.28072491483995]}"
00000000000000000c0b,0,"{""type"":""Point"",""coordinates"":[-120.44056024503006,48.1334631025499]}"
00000000000000000c0c,0,"{""type"":""Point"",""coordinates"":[-120.63633707678161,48.024669955047926]}"
00000000000000000c0d,0,"{""type"":""Point"",""coordinates"":[-121.3877089815904,48.07893721486836]}"
00000000000000000c0e,0,"{""type"":""Point"",""coordinates"":[-120.52173817970804,47.97109385589078]}"
00000000000000000c0f,0,"{""type"":""Point"",""coordinates"":[-121.12904544768212,48.15120586564156]}"
00000000000000000c10,0,"{""type"":""Point"",""coordinates"":[-121.26236365097805,47.82248539508258]}"
00000000000000000c12,0,"{""type"":""Point"",""coordinates"":[-120.2055522422103,48.12242236834157]}"
00000000000000000c13,0,"{""type"":""Point"",""coordinates"":[-121.64038840188493,47.97187419857513]}"
00000000000000000c15,0,"{""type"":""Point"",""coordinates"":[-120.0166201305758,47.94903022387832]}"
00000000000000000c16,0,"{""type"":""Point"",""coordinates"":[-120.97278071036514,48.09474918720388]}"
00000000000000000c17,0,"{""type"":""Point"",""coordinates"":[-121.55864416137321,48.25194587664101]}"
00000000000000000c18,0,"{""type"":""Point"",""coordinates"":[-121.0858412175753,47.79991342555003]}"
00000000000000000c19,0,"{""type"":""Point"",""coordinates"":[-120.53005886227378,48.14960950746442]}"
00000000000000000c1a,0,"{""type"":""Point"",""coordinates"":[-120.28422416209624,47.986375195200935]}"
00000000000000000c1b,0,"{""type"":""Point"",""coordinates"":[-120.18370264704842,48.19228756364695]}"
00000000000000000c1c,0,"{""type"":""Point"",""coordinates"":[-121.04638709145438,47.977109183211866]}"
00000000000000000c1d,0,"{""type"":""Point"",""coordinates"":[-121.32960689486403,47.9728061506953]}"
00000000000000000c1e,0,"{""type"":""Point"",""coordinates"":[-120.54447067687852,47.78074820922234]}"
00000000000000000c1f,0,"{""type"":""Point"",""coordinates"":[-121.7607662939238,48.109433006972885]}"
00000000000000000c21,0,"{""type"":""Point"",""coordinates"":[-120.37585422964351,48.17249361407072]}"
00000000000000000c22,0,"{""type"":""Point"",""coordinates"":[-120.07052620321093,48.06456999127416]}"
00000000000000000c23,0,"{""type"":""Point"",""coordinates"":[-121.38963531324549,48.24368316238898]}"
00000000000000000c24,0,"{""type"":""Point"",""coordinates"":[-120.42742819242766,48.04805794007325]}"
00000000000000000c26,0,"{""type"":""Point"",""coordinates"":[-119.94888638557396,48.00576782568237]}"
00000000000000000c27,0,"{""type"":""Point"",""coordinates"":[-120.90237596383227,47.90425639020067]}"
00000000000000000c28,0,"{""type"":""Point"",""coordinates"":[-120.48975304785168,47.79938279252468]}"
00000000000000000c29,0,"{""type"":""Point"",""coordinates"":[-121.7592323631614,47.99318424250954]}"
00000000000000000c2a,0,"{""type"":""Point"",""coordinates"":[-119.98688238565038,47.8206259499433]}"
00000000000000000c2b,0,"{""type"":""Point"",""coordinates"":[-120.55482916862564,47.87391220753197]}"
00000000000000000c2c,0,"{""type"":""Point"",""coordinates"":[-121.1701851140012,47.939238037964955]}"
00000000000000000c2d,0,"{""type"":""Point"",""coordinates"":[-120.9263302546914,48.27728694792775]}"
00000000000000000c2f,0,"{""type"":""Point"",""coordinates"":[-120.91552139373785,47.958153544633674]}"
00000000000000000c30,0,"{""type"":""Point"",""coordinates"":[-121.44886555253842,47.797639284012774]}"
00000000000000000c31,0,"{""type"":""Point"",""coordinates"":[-121.3866477155397,47.90853712721198]}"
00000000000000000c32,0,"{""type"":""Point"",""coordinates"":[-121.83015436541645,48.057261524647565]}"
00000000000000000c33,0,"{""type"":""Point"",""coordinates"":[-121.19983367690557,48.25866574192855]}"
00000000000000000c34,0,"{""type"":""Point"",""coordinates"":[-121.73476973478219,48.09588179887146]}"
00000000000000000c35,0,"{""type"":""Point"",""coordinates"":[-120.31628063956947,47.80584402995112]}"
00000000000000000c36,0,"{""type"":""Point"",""coordinates"":[-120.87414093596188,48.0957435667388]}"
00000000000000000c37,0,"{""type"":""Point"",""coordinates"":[-120.40604234377533,47.813183710285095]}"
00000000000000000c39,0,"{""type"":""Point"",""coordinates"":[-121.72231100643886,48.23969226694614]}"
00000000000000000c3a,0,"{""type"":""Point"",""coordinates"":[-121.10440445526079,48.2762658137865]}"
00000000000000000c3b,0,"{""type"":""Point"",""coordinates"":[-120.2563681578154,48.2369855926067]}"
00000000000000000c3c,0,"{""type"":""Point"",""coordinates"":[-120.64715039683621,47.78589847093907]}"
00000000000000000c3d,0,"{""type"":""Point"",""coordinates"":[-121.39841082411867,48.004621836711635]}"
00000000000000000c3e,0,"{""type"":""Point"",""coordinates"":[-121.46156953143966,48.12809434488154]}"
00000000000000000c3f,0,"{""type"":""Point"",""coordinates"":[-121.71017779247248,48.154175626943164]}"
00000000000000000c40,0,"{""type"":""Point"",""coordinates"":[-120.35211843473603,47.801393847099774]}"
00000000000000000c41,0,"{""type"":""Point"",""coordinates"":[-120.85898891058226,48.087788530459456]}"
00000000000000000c42,0,"{""type"":""Point"",""coordinates"":[-120.64040377694235,47.83892610066664]}"
00000000000000000c43,0,"{""type"":""Point"",""coordinates"":[-120.76013509932844,48.104626096037265]}"
00000000000000000c46,0,"{""type"":""Point"",""coordinates"":[-120.355534106143,47.810708909200436]}"
00000000000000000c47,0,"{""type"":""Point"",""coordinates"":[-121.25613874590744,48.27725127511932]}"
00000000000000000c48,0,"{""type"":""Point"",""coordinates"":[-120.93390626738123,48.28743586192539]}"
00000000000000000c49,0,"{""type"":""Point"",""coordinates"":[-120.04964423297764,48.10519240187105]}"
00000000000000000c4a,0,"{""type"":""Point"",""coordinates"":[-120.64937994736293,47.83876111392766]}"
00000000000000000c4b,0,"{""type"":""Point"",""coordinates"":[-120.54137160164635,48.157502116329034]}"
00000000000000000c4c,0,"{""type"":""Point"",""coordinates"":[-120.8917053350114,47.949645579823695]}"
00000000000000000c4d,0,"{""type"":""Point"",""coordinates"":[-121.02962087149344,47.91553345676485]}"
00000000000000000c4e,0,"{""type"":""Point"",""coordinates"":[-120.71239150434917,48.24718355671593]}"
00000000000000000c4f,0,"{""type"":""Point"",""coordinates"":[-120.85446738211407,47.86012020797367]}"
00000000000000000c50,0,"{""type"":""Point"",""coordinates"":[-120.74150497512714,47.90923720607738]}"
00000000000000000c51,0,"{""type"":""Point"",""coordinates"":[-120.46081794111586,48.18324896581162]}"
00000000000000000c52,0,"{""type"":""Point"",""coordinates"":[-121.19473246530042,47.981006437532585]}"
00000000000000000c53,0,"{""type"":""Point"",""coordinates"":[-121.17398872719983,48.191395743436274]}"
00000000000000000c54,0,"{""type"":""Point"",""coordinates"":[-121.73173754606586,48.169590739284914]}"
00000000000000000c55,0,"{""type"":""Point"",""coordinates"":[-120.88679586475158,48.18886297403791]}"
00000000000000000c56,0,"{""type"":""Point"",""coordinates"":[-120.43723375564419,48.23360559400819]}"
00000000000000000c57,0,"{""type"":""Point"",""coordinates"":[-121.3212549985909,47.73892630044206]}"
00000000000000000c58,0,"{""type"":""Point"",""coordinates"":[-121.75906737642242,48.235081556456876]}"
00000000000000000c59,0,"{""type"":""Point"",""coordinates"":[-120.0921929752296,47.94891874635198]}"
00000000000000000c5a,0,"{""type"":""Point"",""coordinates"":[-120.28074606327456,48.28665551924102]}"
00000000000000000c5b,0,"{""type"":""Point"",""coordinates"":[-121.09551746686124,48.01815074930779]}"
00000000000000000c5c,0,"{""type"":""Point"",""coordinates"":[-120.93347819368007,47.92360888877263]}"
00000000000000000c5d,0,"{""type"":""Point"",""coordinates"":[-120.73499468758911,47.82197259846144]}"
00000000000000000c5e,0,"{""type"":""Point"",""coordinates"":[-120.09703109987257,47.852784986740744]}"
00000000000000000c5f,0,"{""type"":""Point"",""coordinates"":[-121.37957112216785,48.08273190986485]}"
00000000000000000c60,0,"{""type"":""Point"",""coordinates"":[-121.476199841996,48.25034505936282]}"
00000000000000000c62,0,"{""type"":""Point"",""coordinates"":[-120.88379934884364,48.13090357854522]}"
00000000000000000c63,0,"{""type"":""Point"",""coordinates"":[-121.25656681960857,47.80633899016806]}"
00000000000000000c64,0,"{""type"":""Point"",""coordinates"":[-121.45090336171984,48.120736828143365]}"
00000000000000000c65,0,"{""type"":""Point"",""coordinates"":[-120.46097400965273,48.10301636055697]}"
00000000000000000c66,0,"{""type"":""Point"",""coordinates"":[-120.07825828443758,47.99225229038938]}"
00000000000000000c67,0,"{""type"":""Point"",""coordinates"":[-120.60651460893617,48.01124806087705]}"
00000000000000000c68,0,"{""type"":""Point"",""coordinates"":[-121.66491345767892,48.10150918440091]}"
00000000000000000c69,0,"{""type"":""Point"",""coordinates"":[-120.11640143484874,48.15603953118349]}"
00000000000000000c6a,0,"{""type"":""Point"",""coordinates"":[-120.15196276575,47.81834289020392]}"
00000000000000000c6b,0,"{""type"":""Point"",""coordinates"":[-121.18809732293289,48.135986953746155]}"
00000000000000000c6c,0,"{""type"":""Point"",""coordinates"":[-121.18216671853182,48.07433096348015]}"
00000000000000000c6d,0,"{""type"":""Point"",""coordinates"":[-121.09112971142466,48.184448463995]}"
00000000000000000c6e,0,"{""type"":""Point"",""coordinates"":[-120.17546222830167,48.096082458418856]}"
00000000000000000c6f,0,"{""type"":""Point"",""coordinates"":[-121.54214994657647,48.18343178895483]}"
00000000000000000c70,0,"{""type"":""Point"",""coordinates"":[-121.26431227813838,47.935421047463215]}"
00000000000000000c71,0,"{""type"":""Point"",""coordinates"":[-121.03015150451878,47.849547679375945]}"
00000000000000000c72,0,"{""type"":""Point"",""coordinates"":[-121.01360378050944,47.942876664424574]}"
